Country.Name,Country.Code,Region,IncomeGroup,year,pop_total,perc_urban_pop,pop_in_largest_city,GDP_in_USD
Georgia,GEO,Europe & Central Asia,Upper middle income,2008,3848449,54.765,1079974,12795076469.0099
Georgia,GEO,Europe & Central Asia,Upper middle income,2009,3814419,55.15,1079710,10766836276.5639
Georgia,GEO,Europe & Central Asia,Upper middle income,2010,3786695,55.535,1079445,12243505582.6741
Georgia,GEO,Europe & Central Asia,Upper middle income,2011,3756441,55.919,1079181,15107441446.7833
Georgia,GEO,Europe & Central Asia,Upper middle income,2012,3728874,56.303,1078917,16488403076.3641
Georgia,GEO,Europe & Central Asia,Upper middle income,2013,3717668,56.685,1078653,17189551520.9811
Georgia,GEO,Europe & Central Asia,Upper middle income,2014,3719414,57.067,1078389,17627003454.7205
Georgia,GEO,Europe & Central Asia,Upper middle income,2015,3725276,57.448,1078125,14953950557.4406
Georgia,GEO,Europe & Central Asia,Upper middle income,2016,3727505,57.837,1077861,15141758566.7808
Georgia,GEO,Europe & Central Asia,Upper middle income,2017,3728004,58.231,1077597,16242916915.7203
Georgia,GEO,Europe & Central Asia,Upper middle income,2018,3726549,58.632,1077333,17599700090.762
Georgia,GEO,Europe & Central Asia,Upper middle income,2019,3720382,59.039,1077346,17477255545.6705
Georgia,GEO,Europe & Central Asia,Upper middle income,2020,NA,NA,NA,NA
Germany,DEU,Europe & Central Asia,High income,1960,72814900,71.384,3259833,NA
Germany,DEU,Europe & Central Asia,High income,1961,73377632,71.697,3252346,NA
Germany,DEU,Europe & Central Asia,High income,1962,74025784,71.762,3247311,NA
Germany,DEU,Europe & Central Asia,High income,1963,74714353,71.826,3242284,NA
Germany,DEU,Europe & Central Asia,High income,1964,75318337,71.891,3237257,NA
Germany,DEU,Europe & Central Asia,High income,1965,75963695,71.955,3232253,NA
Germany,DEU,Europe & Central Asia,High income,1966,76600311,72.019,3227249,NA
Germany,DEU,Europe & Central Asia,High income,1967,76951336,72.083,3222253,NA
Germany,DEU,Europe & Central Asia,High income,1968,77294314,72.147,3217257,NA
Germany,DEU,Europe & Central Asia,High income,1969,77909682,72.211,3212283,NA
Germany,DEU,Europe & Central Asia,High income,1970,78169289,72.274,3206311,215838448137.658
Germany,DEU,Europe & Central Asia,High income,1971,78312842,72.332,3190964,249985055484.303
Germany,DEU,Europe & Central Asia,High income,1972,78688452,72.389,3175669,299801542047.476
Germany,DEU,Europe & Central Asia,High income,1973,78936666,72.446,3160490,398374021953.897
Germany,DEU,Europe & Central Asia,High income,1974,78967433,72.503,3145362,445303484241.554
Germany,DEU,Europe & Central Asia,High income,1975,78673554,72.56,3130306,490636517211.225
Germany,DEU,Europe & Central Asia,High income,1976,78336950,72.617,3115302,519754453161.411
Germany,DEU,Europe & Central Asia,High income,1977,78159814,72.674,3100411,600498238019.035
Germany,DEU,Europe & Central Asia,High income,1978,78091820,72.73,3085570,740469983446.933
Germany,DEU,Europe & Central Asia,High income,1979,78126350,72.787,3070801,881345176608.686
Germany,DEU,Europe & Central Asia,High income,1980,78288576,72.844,3056082,950290856466.538
Germany,DEU,Europe & Central Asia,High income,1981,78407907,72.989,3051544,800472055387.278
Germany,DEU,Europe & Central Asia,High income,1982,78333366,73.107,3048489,776576439106.956
Germany,DEU,Europe & Central Asia,High income,1983,78128282,73.103,3041327,770684323247.798
Germany,DEU,Europe & Central Asia,High income,1984,77858685,72.943,3042744,725111123634.115
Germany,DEU,Europe & Central Asia,High income,1985,77684873,72.711,3060484,732534887058.198
Germany,DEU,Europe & Central Asia,High income,1986,77720436,72.617,3095453,1046259374943.71
Germany,DEU,Europe & Central Asia,High income,1987,77839920,72.836,3272990,1298176105549.51
Germany,DEU,Europe & Central Asia,High income,1988,78144619,72.999,3253960,1401233225303.49
Germany,DEU,Europe & Central Asia,High income,1989,78751283,72.976,3381095,1398967436804.33
Germany,DEU,Europe & Central Asia,High income,1990,79433029,73.118,3421662,1771671206875.68
Germany,DEU,Europe & Central Asia,High income,1991,80013896,73.269,3439841,1868945197407.19
Germany,DEU,Europe & Central Asia,High income,1992,80624598,73.36,3455876,2131571696931.75
Germany,DEU,Europe & Central Asia,High income,1993,81156363,73.497,3470553,2071323790370.28
Germany,DEU,Europe & Central Asia,High income,1994,81438348,73.71,3473705,2205074123177.05
Germany,DEU,Europe & Central Asia,High income,1995,81678051,73.922,3471395,2585792275146.72
Germany,DEU,Europe & Central Asia,High income,1996,81914831,74.133,3462965,2497244606186.64
Germany,DEU,Europe & Central Asia,High income,1997,82034771,74.342,3442267,2211989623279.95
Germany,DEU,Europe & Central Asia,High income,1998,82047195,74.551,3412301,2238990774702.68
Germany,DEU,Europe & Central Asia,High income,1999,82100243,74.758,3392756,2194204133816.32
Germany,DEU,Europe & Central Asia,High income,2000,82211508,74.965,3384417,1943145384190.16
Germany,DEU,Europe & Central Asia,High income,2001,82349925,75.17,3388441,1944107382550.34
Germany,DEU,Europe & Central Asia,High income,2002,82488495,75.374,3391094,2068624129493.69
Germany,DEU,Europe & Central Asia,High income,2003,82534176,75.577,3390456,2496128668171.56
Germany,DEU,Europe & Central Asia,High income,2004,82516260,75.779,3388152,2809187981127.39
Germany,DEU,Europe & Central Asia,High income,2005,82469422,75.98,3391496,2845802760850.64
Germany,DEU,Europe & Central Asia,High income,2006,82376451,76.179,3401226,2992196713084.93
Germany,DEU,Europe & Central Asia,High income,2007,82266372,76.378,3413367,3421229126745.14
Germany,DEU,Europe & Central Asia,High income,2008,82110097,76.575,3425567,3730027830672.33
Germany,DEU,Europe & Central Asia,High income,2009,81902307,76.771,3437892,3397791053070.3
Germany,DEU,Europe & Central Asia,High income,2010,81776930,76.966,3450395,3396354075663.73
Germany,DEU,Europe & Central Asia,High income,2011,80274983,77.16,3462944,3744408602683.94
Germany,DEU,Europe & Central Asia,High income,2012,80425823,77.17,3475555,3527344944139.83
Germany,DEU,Europe & Central Asia,High income,2013,80645605,77.18,3488177,3732743446218.92
Germany,DEU,Europe & Central Asia,High income,2014,80982500,77.19,3500863,3883920155292.26
Germany,DEU,Europe & Central Asia,High income,2015,81686611,77.2,3513595,3356235704119.75
Germany,DEU,Europe & Central Asia,High income,2016,82348669,77.224,3526391,3467498002104.33
Germany,DEU,Europe & Central Asia,High income,2017,82657002,77.261,3539234,3682602479929.42
Germany,DEU,Europe & Central Asia,High income,2018,82905782,77.312,3552123,3963767526250.98
Germany,DEU,Europe & Central Asia,High income,2019,83132799,77.376,3556792,3861123558039.21
Germany,DEU,Europe & Central Asia,High income,2020,NA,NA,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1960,23420,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1961,23813,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1962,24313,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1963,24889,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1964,25479,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1965,26073,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1966,26633,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1967,27173,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1968,27685,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1969,28166,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1970,28606,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1971,29006,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1972,29358,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1973,29650,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1974,29886,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1975,30067,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1976,30180,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1977,30234,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1978,30232,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1979,30169,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1980,30065,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1981,29902,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1982,29691,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1983,29482,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1984,29283,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1985,29154,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1986,29094,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1987,29115,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1988,29159,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1989,29187,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1990,29147,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1991,29022,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1992,28840,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1993,28675,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1994,28602,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1995,28692,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1996,28971,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1997,29408,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1998,29947,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,1999,30529,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2000,31077,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2001,31602,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2002,32102,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2003,32555,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2004,32928,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2005,33219,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2006,33417,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2007,33517,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2008,33559,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2009,33565,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2010,33585,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2011,33612,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2012,33646,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2013,33692,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2014,33725,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2015,33736,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2016,33737,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2017,33728,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2018,33718,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2019,33701,100,NA,NA
Gibraltar,GIB,Europe & Central Asia,High income,2020,NA,NA,NA,NA
Greece,GRC,Europe & Central Asia,High income,1960,8331725,55.936,1813686,4335186016.83942
Greece,GRC,Europe & Central Asia,High income,1961,8398050,56.453,1869311,4961400439.31722
Greece,GRC,Europe & Central Asia,High income,1962,8448233,57.34,1929349,5213047711.42704
Greece,GRC,Europe & Central Asia,High income,1963,8479625,58.222,1991316,5895278024.09202
Greece,GRC,Europe & Central Asia,High income,1964,8510429,59.099,2055363,6669673257.1183
Greece,GRC,Europe & Central Asia,High income,1965,8550333,59.969,2121284,7689154053.35866
Greece,GRC,Europe & Central Asia,High income,1966,8613651,60.833,2189416,8591517943.60129
Greece,GRC,Europe & Central Asia,High income,1967,8684088,61.691,2259735,9275600800.35644
Greece,GRC,Europe & Central Asia,High income,1968,8740765,62.543,2332415,10090675902.5364
Greece,GRC,Europe & Central Asia,High income,1969,8772764,63.385,2407223,11615657031.2387
Greece,GRC,Europe & Central Asia,High income,1970,8792806,64.22,2484538,13139863636.3636
Greece,GRC,Europe & Central Asia,High income,1971,8831036,64.951,2553503,14591750000
Greece,GRC,Europe & Central Asia,High income,1972,8888628,65.454,2598482,16885511363.6364
Greece,GRC,Europe & Central Asia,High income,1973,8929086,65.952,2644126,22347848101.2658
Greece,GRC,Europe & Central Asia,High income,1974,8962022,66.448,2690636,25351306818.1818
Greece,GRC,Europe & Central Asia,High income,1975,9046541,66.94,2737965,28525876726.8863
Greece,GRC,Europe & Central Asia,High income,1976,9188150,67.429,2786192,31152835820.8955
Greece,GRC,Europe & Central Asia,High income,1977,9308479,67.912,2835134,36176234967.6226
Greece,GRC,Europe & Central Asia,High income,1978,9429959,68.393,2885004,44270204081.6327
Greece,GRC,Europe & Central Asia,High income,1979,9548258,68.87,2935751,54481876724.931
Greece,GRC,Europe & Central Asia,High income,1980,9642505,69.343,2987463,56829664268.5851
Greece,GRC,Europe & Central Asia,High income,1981,9729350,69.746,3028415,52346506765.0676
Greece,GRC,Europe & Central Asia,High income,1982,9789513,69.94,3032969,54617989795.9184
Greece,GRC,Europe & Central Asia,High income,1983,9846627,70.134,3037530,49428873839.0093
Greece,GRC,Europe & Central Asia,High income,1984,9895801,70.327,3042104,48020024183.7969
Greece,GRC,Europe & Central Asia,High income,1985,9934300,70.518,3046672,47820851221.3175
Greece,GRC,Europe & Central Asia,High income,1986,9967213,70.709,3051253,56379593476.1441
Greece,GRC,Europe & Central Asia,High income,1987,10000595,70.9,3055841,65652750377.4535
Greece,GRC,Europe & Central Asia,High income,1988,10036983,71.09,3060443,76261277924.5736
Greece,GRC,Europe & Central Asia,High income,1989,10089498,71.279,3065038,79169043222.8284
Greece,GRC,Europe & Central Asia,High income,1990,10196792,71.467,3069647,97891092003.4394
Greece,GRC,Europe & Central Asia,High income,1991,10319927,71.635,3076196,105143232379.884
Greece,GRC,Europe & Central Asia,High income,1992,10399061,71.757,3087513,116224672863.783
Greece,GRC,Europe & Central Asia,High income,1993,10460415,71.878,3098841,108809059155.767
Greece,GRC,Europe & Central Asia,High income,1994,10512922,71.998,3110226,116601801966.292
Greece,GRC,Europe & Central Asia,High income,1995,10562153,72.119,3121652,136878365936.167
Greece,GRC,Europe & Central Asia,High income,1996,10608800,72.239,3133137,145861612400.906
Greece,GRC,Europe & Central Asia,High income,1997,10661259,72.358,3144631,143157600149.757
Greece,GRC,Europe & Central Asia,High income,1998,10720509,72.478,3156184,144428172489.335
Greece,GRC,Europe & Central Asia,High income,1999,10761698,72.597,3167780,142540728744.939
Greece,GRC,Europe & Central Asia,High income,2000,10805808,72.716,3179434,130133845586.88
Greece,GRC,Europe & Central Asia,High income,2001,10862132,72.913,3187197,136191353914.989
Greece,GRC,Europe & Central Asia,High income,2002,10902022,73.303,3185330,153830946734.425
Greece,GRC,Europe & Central Asia,High income,2003,10928070,73.689,3183464,201924269751.693
Greece,GRC,Europe & Central Asia,High income,2004,10955141,74.073,3181597,240521261484.976
Greece,GRC,Europe & Central Asia,High income,2005,10987314,74.452,3179736,247783002114.165
Greece,GRC,Europe & Central Asia,High income,2006,11020362,74.827,3177873,273317736795.885
Greece,GRC,Europe & Central Asia,High income,2007,11048473,75.199,3176011,318497937311.799
Greece,GRC,Europe & Central Asia,High income,2008,11077841,75.568,3174148,354460802695.181
Greece,GRC,Europe & Central Asia,High income,2009,11107017,75.932,3172292,330000251458.739
Greece,GRC,Europe & Central Asia,High income,2010,11121341,76.292,3170434,299361576293.332
Greece,GRC,Europe & Central Asia,High income,2011,11104899,76.649,3168576,287797821676.138
Greece,GRC,Europe & Central Asia,High income,2012,11045011,77.004,3166719,245670666767.533
Greece,GRC,Europe & Central Asia,High income,2013,10965211,77.355,3164863,239862011051.781
Greece,GRC,Europe & Central Asia,High income,2014,10892413,77.702,3163009,237029578730.029
Greece,GRC,Europe & Central Asia,High income,2015,10820883,78.046,3161155,196591353872.132
Greece,GRC,Europe & Central Asia,High income,2016,10775971,78.387,3159302,195222443844.783
Greece,GRC,Europe & Central Asia,High income,2017,10754679,78.724,3157451,203588424740.3
Greece,GRC,Europe & Central Asia,High income,2018,10732882,79.058,3155600,218138367208.799
